file_path,file_size,file_md5,is_symlink
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/99. The Xanth Series by Piers Anthony/Piers Anthony - [XANTH 26] - Up in a Heaval (v4.0).epub,315385,621d2c03a3de3b6fa3191b0dbe9c0e95,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150907-WA0006.jpg,315152,b4fde9d8672f513abef35e50a2552bdd,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20151013-WA0002.jpg,314825,de3cc0f33d71ba7e5ea1a84a4f2e2ff2,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150818-WA0033.jpg,314661,a01a5bf713031ccb883ddf7ac31d704b,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ES LAB/Verilog Slides/LN04BehavioralModeling.pdf,314649,c54f6892f5e8fc7783a9026bac8ce14a,False
"/Users/arunpatro/My Drive/Calibre Library/Gawande, Atul/Being Mortal_ Medicine and What Matters in the End (53)/Being Mortal_ Medicine and What Matters in - Gawande, Atul.epub",314521,db38673e6559fca5d5b5633d88e3fc94,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20151225-WA0006.jpg,314309,e4fd9db0e60834b135fb0aad442c18cd,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/99. The Xanth Series by Piers Anthony/Piers Anthony - [XANTH 15] - Color of Her Panties, The (v4.0).epub",314190,b52501464bcb80399f4c803f44968402,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/99. The Xanth Series by Piers Anthony/Piers Anthony - [XANTH 28] - Currant Events (v4.0).epub,314125,6ba15e3820be1d01d9bc3105c4f251e6,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+919381872614/AjaaAai-20210717190108.aac,314113,2eed2eeb943b5caa3bede28fd0b1597e,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/56. The Forever War by Joe Haldeman/Joe Haldeman - [FOREVER WAR 03] - Forever Free (v4.0).mobi,314031,352abc4c3b7e5c52d6c0b942ef1d8ed5,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150905-WA0000.jpg,313664,3acea3b1de95828815dfc37b97310420,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2014-02-05 20.48.37.jpg,313538,1a83d86a354febaaad55d260542b3882,False
/Users/arunpatro/My Drive/Google Photos/2015/VID-20151229-WA0005.mp4,313522,a51843a712d861ea16501c3ae01cbdfe,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG_20161210_165309.jpg,313425,c0010572f813420eeb616ff449f17934,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2014-02-05 20.49.17.jpg,313360,ab4b4d781422261c41781332b6a17195,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160124-WA0000.jpg,313132,6297f75490b735cf9f6ffd90b564f012,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-11-03 18.49.50.jpg,313129,86f4df78aa1d8b449670de09aea898ab,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/99. The Xanth Series by Piers Anthony/Piers Anthony - [XANTH 29] - Pet Peeve (v4.0).epub,313051,6affc7e0298b7af3ff81a67bf91ecd4e,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160912-WA0022.jpg,312981,c49a6877be8a2cb23be49fa0e3218efb,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_20181202_204645648_BURST001.jpg,312724,dfb1b1237df3cc8f192c6a683d8105dc,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20151229-WA0004.jpg,312612,4a8dc5a4c71e9fece250d22e85d3d15f,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_20180228_170726591.jpg,312601,748e8c12eb6c9c3ee8fdc908e43bc0c5,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/76. Rendezvous With Rama by Arthur C. Clarke/Arthur C. Clarke - Rendezvous With Rama (v3.0).mobi,312081,4a537ac5698adbfea983676d9a557083,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150907-WA0012.jpg,311760,a8c7ab95f200f6d46e84f68383ec3547,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2012-11-12 22.26.04.jpg,311723,d373c3fee9e713e830a0409f0e37ef86,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20161031-WA0033.jpg,311536,5c7d5a3311d90c7c7671519578e0e9ba,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/99. The Xanth Series by Piers Anthony/Piers Anthony - [XANTH 04] - Centaur Aisle (v4.0).epub,311365,a5bcac65eace5ff6af9b19cda6a76ebe,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/99. The Xanth Series by Piers Anthony/Piers Anthony - [XANTH 27] - Cube Route (v4.0).epub,311106,e7b19aeb1cfe443889c0928560826713,False
/Users/arunpatro/My Drive/Photos/Vizag Photos/IMG_0492.JPG,311045,a03060aa22627a3e9c3945db843f0fc2,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+912067805144/912067805144-20210712091927.aac,310975,0b532fc57339d3deb3556e6cbc83c1c8,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-06-18 11.00.54.jpg,310936,f3396423d112ec7161643a220d2f1142,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_20180329_143700088.jpg,310820,516fbf6d4d16bcfbfac26f12835750c9,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/16. I, Robot by Isaac Asimov/Isaac Asimov - I, Robot (v5.0).epub",310777,8913df2cc42d86ed3abfa25bcf74c2d2,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20170216-WA0005.jpeg,310653,7f375c9fb8acec255acbc7c6f45e5833,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20170212-WA0002.jpg,310647,d2b732734f3c4e83150870259c0a6c00,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20151209-WA0001.jpg,310546,8a355a1647556bd9fa61d20815a877ef,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/27. The Martian Chronicles by Ray Bradbury/Ray Bradbury - Martian Chronicles, The (v5.0).mobi",310380,16e8b7136d5c763cafdabe8695dd5bda,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+914067825410/914067825410-20210808101520.aac,310348,0f9bd6b570b0783114eedfb9383c0072,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160213-WA0015.jpg,310248,5bf478016c6c88db02c61f3113f53dd2,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/100. The Space Trilogy by C. S. Lewis/C. S. Lewis - [SPACE TRILOGY 03] - That Hideous Strength (v4.0).epub,310089,91eed819942e03dff648231a05ba29ee,False
/Users/arunpatro/My Drive/Google Photos/2019/IMG_20190627_213208101.jpg,310076,fff9028e14a8342ee57e059902704895,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150818-WA0048.jpg,309990,443e17eafff5ca1ba4b7b9e3e336de4c,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/99. The Xanth Series by Piers Anthony/Piers Anthony - [XANTH 30] - Stork Naked (v4.0).epub,309783,4236cb833a1233a3436c8dd48b858595,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20170811-WA0009.jpg,309498,7d8cd96fecdc7a3e871c2ea70050290d,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160213-WA0003.jpg,309292,16950cb343eb6b246bd060157a400a86,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20170709-WA0013.jpg,309090,68131e578c5b0e6081c9ee61870428dd,False
/Users/arunpatro/My Drive/IIT - KGP/IIT Requirements/IIT Medicine/Blood-1.jpeg,309050,5e32743180014093ea95dacc77acc893,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20151111-WA0041.jpg,308910,3a8b59602442d6abdc70a2e14fcc5cbe,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2014-02-05 20.49.18.jpg,308884,38adbeb597ea238bc7fa831bf76f0e5e,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150927-WA0027.jpg,308834,860865473ad2eac1cebf54f1553e736f,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150403-WA0001.jpeg,308675,bac32c0c2a6a16412748d0ff5eaadf14,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2014-02-05 20.48.54.jpg,308539,fe66f5817f6e68bbc9bdc0977f594d5d,False
/Users/arunpatro/My Drive/Google Photos/2017/VID-20170423-WA0006.mp4,308490,f1df506222a9f6a32a29739087ccf6f0,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+916369637518/NikhilRadhakrishnan-20210811083548.aac,307964,980deb2876c5612d6d31261da322e913,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20161205-WA0001.jpg,307533,349c8ba632585076b22e91387f1861f1,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-11-03 18.50.26.jpg,307388,e069b5fdf86d7fd07e37a875710351fc,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG_20161130_070714.jpg,307318,2c80e842fbbfae65cea117313bae267b,False
/Users/arunpatro/My Drive/Photos/Vizag Photos/IMG_0459.JPG,307221,deb8b82ebb0a94de0ae93f92e3012391,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150701-WA0000.jpeg,307136,6af9768633ca709e7681caba844a1df8,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-11-03 19.43.25.jpg,307117,b636cacc11dfb2e306ece02eb9cb0a8e,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/90. The Elric Saga by Michael Moorcock/Michael Moorcock - [ELRIC 04] - Vanishing Tower, The (v4.0).mobi",307045,e7d81e72feba065e55e07fb04f515468,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160807-WA0001.jpg,306990,6f3931a44228ffa99ffcbf6407aa6ad8,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20151229-WA0003.jpg,306765,1dd84cf56ca5fe9140929a24b101002d,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20171229-WA0012.jpg,306747,30f722856654e1026240f5d47c3d66fe,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/30quant/images/D103.gif,306666,5976a960557eca00559042b0041921dd,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+919032409024/SiddharthJohar-20210718202656.aac,306478,cf6fd8787c0bc5751cf42bc328ec1fc6,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/Chapter Slides/Chapter Slides in PowerPoint/Ch20.ppt,306176,99c79e87cc61b8611cba56cb683e79e6,False
/Users/arunpatro/My Drive/Google Photos/2019/IMG-20190708-WA0006.jpg,306170,3dfee354c0f029749f4407dbd45ffeb5,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+917977599602/7977599602-20210607175129.aac,306164,603535aabe547d505958b985806ff3c7,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20161031-WA0025.jpg,306022,6e07ff48f7033d815b6059b48902ebea,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/65. I Am Legend by Richard Matheson/Richard Matheson - I Am Legend (v4.0).mobi,305765,852f5d7270530a23e760ef7839a26913,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2014-02-03 22.43.01.jpg,305758,062c4206e94f4bd82d20f500224d54d8,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160807-WA0005.jpg,305597,dab02f6edf57145f0fa7c952684da9f3,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/MTP/MTP Literature/Provable benefits of representation learning.pdf,305467,8fb5f386cee80d1fe87a7292954e6780,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2014-02-05 20.48.49.jpg,305356,d850d28ebd7954df5f5111a8f7a6d5c8,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG-20180513-WA0002.jpg,305290,2c18f0a21d44e6452613fd31fae12a21,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_20180329_143658523.jpg,305211,1bdd3fe7cefd16f99b1e43a007b1e663,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160807-WA0011.jpg,305120,f8da7fa9720dc950ac757026ccbb80c1,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20151218-WA0007.jpg,305060,9fd0ed49ab756f27cb16ffd355cbad98,False
/Users/arunpatro/My Drive/Photos/Vizag Photos/IMG_0455.JPG,305050,c8e62044b62fdf098de93f1e71afa87d,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/MTP/MTP Literature/On the ability of neural nets to express distributions.pdf,305039,72eb21bc404bcc4886453493cfa8b4e8,False
/Users/arunpatro/My Drive/Google Photos/2019/IMG_20190713_003229265.jpg,305020,07958a75b7d61d5debe75a2cdd3c996f,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20161031-WA0034.jpg,304946,0051b9f6de3c98948213c77c3050327f,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+919800153411/919800153411-20210724145229.aac,304909,a7630f48176ab9c8798e150ac8a8b07d,False
/Users/arunpatro/My Drive/Calibre Library/Malcolm Gladwell/The tipping point_ how little things can make a big difference (26)/The tipping point_ how little things can m - Malcolm Gladwell.epub,304870,93edd4a0831fc81ef06146c43c1faafc,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20151111-WA0006.jpg,304617,529aad387d864419533e4c0006058309,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/90. The Elric Saga by Michael Moorcock/Michael Moorcock - [ELRIC 05] - Bane of the Black Sword, The (v4.0).mobi",304321,871a27f05ec9b4ef4c3ed0cff923b54d,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/99. The Xanth Series by Piers Anthony/Piers Anthony - [XANTH 22] - Zombie Lover (v4.0).epub,304164,ddb475366405b9dd32920fd99b0e87ce,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/3. Ender's Game by Orson Scott Card/Orson Scott Card - [ENDER'S GAME_ CHRONOLOGICAL ORDER 07] - Shadow of the Hegemon, The (v4.0).epub",304119,99503218a43e63422f08cb3085839406,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/40. The Chronicles of Amber by Roger Zelazny/Roger Zelazny - [CHRONICLES OF AMBER, THE 02] - Guns of Avalon, The (v4.0).mobi",304055,2d4b4ab04539b8a6873279aa2925a48b,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20170811-WA0008.jpg,304029,689d33d494796b37c74079526382f67f,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-11-03 18.51.39.jpg,303712,d42f5ec10afae9df5a807b972d73d326,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160213-WA0006.jpg,303598,6b8ccfb6512beac9c7460028f1d5afd3,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160602-WA0019.jpg,303398,96aaef3dc9a94c7195da0d632a64284e,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150818-WA0038.jpg,303368,f046ae9fd46047f0f7250773106522cc,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20170101-WA0003.jpg,303159,5567c0bcac0b6b42e73bf6e440f1c7fe,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150818-WA0039.jpg,303134,555ccfeae55c819a527133260b5c1a7c,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/MTP/master thesis/figures/charcnn.png,302562,2d758f96317c0960f0d112f8fb73fead,False
/Users/arunpatro/My Drive/Google Photos/2017/received_2076644129225609.jpeg,302470,f96fc818fd74a909e7c65b465fdb0a3a,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG_20160312_145837504_HDR.jpg,302444,710586b767f1443426334f062eab8925,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160608-WA0007.jpg,302356,4c446404eeab5cc164aa16988331b19c,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/3. Ender's Game by Orson Scott Card/Orson Scott Card - [ENDER'S GAME_ CHRONOLOGICAL ORDER 09] - Shadow of the Giant (v4.0).epub,302095,f3fd22ce9f9bb7fc59ab2e488e1b395d,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/74. Old Man's War by John Scalzi/John Scalzi - [OLD MAN'S WAR 04] - Zoe's Tale (v5.0).epub,302028,2a246e5055cb8467e393ce70b39e4f36,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160213-WA0004.jpg,301965,76829d9af3b1dbc8b5792906997ccb08,False
/Users/arunpatro/My Drive/Google Photos/2019/IMG_20190215_124041068.jpg,301963,bb70276c9819493742196b45d2a04a09,False
/Users/arunpatro/My Drive/IIT - KGP/IIT Kharagpur Survey/EE.pdf,301846,f5725375d373ddbfe95b566a623c89ab,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150819-WA0014.jpg,301804,00126cb279c7199a86a8e10b9baa834f,False
/Users/arunpatro/My Drive/Photos/Vizag Photos/IMG_0489.JPG,301719,330be296d5bc159d854fc05fcba58f09,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160202-WA0000.jpg,301664,175658b27a8527d5407e7e5767f2af12,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150101-WA0009.jpg,301572,af2407b551cc00afc302f1b934ea2420,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150621-WA0011.jpg,301560,248e13c4260c9fd1df1e01939912eedc,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/lectures/Presentation20.pdf,301330,905054a7fb8b0ae3ffb771255e6ad44c,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/slides/15 Presentation20 steady state stability.pdf,301330,905054a7fb8b0ae3ffb771255e6ad44c,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/100. The Space Trilogy by C. S. Lewis/C. S. Lewis - [SPACE TRILOGY 02] - Perelandra (v4.0).epub,301127,7802edfe554d5cbfe989176c7071ff4a,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_20180329_145816651.jpg,301120,d8cce3d10da50db1d4dc10d3f0da85e0,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20151112-WA0013.jpg,301059,5e745986e5c55fea5d561c9333a95214,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG_20161222_181049.jpg,300945,57ea699a86eeb5b5fa5b4e4bdae693cb,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160807-WA0004.jpg,300925,fa0960f2514ef6ef4e00dbf2f71473a0,False
/Users/arunpatro/My Drive/Google Photos/2019/Screenshot_20190604-131359.png,300878,21d642202a8157d0ea2360d79de4b1db,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/99. The Xanth Series by Piers Anthony/Piers Anthony - [XANTH 24] - Dastard, The (v4.0).epub",300863,e5f32c0e5fb1123f581aa9ff82e2ca0e,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150510-WA0002.jpg,300795,dbe0198dc9fe85f4cce02384ff67ea0e,False
/Users/arunpatro/My Drive/Google Photos/2017/received_1510638858991471.jpeg,300654,786f9f4f924e0598b04f4cba7be068bb,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/99. The Xanth Series by Piers Anthony/Piers Anthony - [XANTH 17] - Harpy Thyme (v4.0).epub,300640,3fae54c481e0e254c6afe349822f1a2b,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+916369637518/NikhilRadhakrishnan-20210815202535.aac,300547,07946d983f0be95b5759a328a143acd1,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_20180825_201624068_LL.jpg,300503,6e14043d77394b6594f6a3feb57ba64e,False
/Users/arunpatro/My Drive/Google Photos/2018/received_2222451477982289.png,300428,a8838f6c8deed5d4c0a0720bcd5a0a5d,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160703-WA0023.jpg,300400,a3935ae14d143501b49a0f99ac360c23,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-11-03 18.51.34.jpg,300288,1edcf92ada592a8a7002585f5e0c8d4d,False
/Users/arunpatro/My Drive/Google Photos/2018/ladly and riman.png,300195,310583321bd8096dda453a892c4655ae,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20161213-WA0027.jpg,300098,1d2ff9169cb4b30aa109c9bccd18a378,False
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-15 Effect of Source
Inductance on the
Performance of AC to DC
Converters.pdf",299804,3ee9813abcafc5253652e9f7b42b9636,False
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-15 Effect of Source
Inductance on the
Performance of AC to DC
Converters.pdf",299804,3ee9813abcafc5253652e9f7b42b9636,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2014-02-03 22.30.08.jpg,299763,d2aea0324f00c37654ea8fe7758163ac,False
"/Users/arunpatro/My Drive/Calibre Library/First, Break All the Rules What the World's Greatest Managers Do Differently-Gallup Press (1999)/Marcus Buckingham, Curt Coffman (21)/Marcus Buckingham, Curt Coffman - First, Break All the Rules What the World'.mobi",299650,12299790b41a361f31f4dcc6f7310bfb,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-11-03 19.43.23.jpg,299614,d6475b24eac50083f19df7fe19991326,False
/Users/arunpatro/My Drive/IIT - KGP/IIT Requirements/IIT Medicine/Main Report-3.jpeg,299475,8e535c38d25cc7ba48943b2354beaa5f,False
/Users/arunpatro/My Drive/Google Photos/2019/Screenshot_20190220-204927.png,299454,0d8385c6127698b7e4b3d15bc444b25b,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/Chapter Slides/Chapter Slides in PDF/Ch3.pdf,299267,737c22920b662d98e32568648c2c040d,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-11-03 18.49.51.jpg,299224,0bf32fae333d8c44318b4247c233de79,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum/Quantum Computing/1 Birth of a Qubit.pdf,299099,5992ee01f19eca7cef4a1ff39984d567,False
/Users/arunpatro/My Drive/Google Photos/2017/Screenshot_20171011-124219.png,299035,3e59087f7bc0efff4863d9dec4f93e40,False
/Users/arunpatro/My Drive/Google Photos/2018/sushil and om .png,298995,455bcc9d11e5abbe4dfd9f893d80c584,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20170126-WA0000.jpg,298939,8f1ec6289e5b593b51942153d6131074,False
/Users/arunpatro/My Drive/Google Photos/2017/20170111_120157-COLLAGE.jpg,298881,51ba7fdd6c3575e5ccaf9e23872ca4c9,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160828-WA0004.jpg,298739,0e8cde284b3ab9eb82f2963b9ae942c9,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/NED mohan_PE/lab record/power ec/18112010252.jpg,298707,10605c60e353d28b7ac5d04969294440,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_20180623_090103159_LL.jpg,298553,3dbed2e798b16e3edfc54c717fe1c010,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_20180329_142830549.jpg,298530,4af0129604f72545ebfd18c7ba7431ca,False
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/30quant/images/D104.gif,298459,f0565aeebc36cad137af950125001082,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_3317.HEIC,298425,f2dc357f546b8b1f13adb6b774aeeac9,False
/Users/arunpatro/My Drive/Google Photos/2018/IMG_0468.jpeg,298248,a3bb2c4f4e55c2e7051fdd139eb00d92,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160213-WA0005.jpg,297996,14f1cea350a780e032a009cabeb9a8ab,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20170924-WA0006.jpg,297829,a1be56439f6fc04802378d1b7cf3375b,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG-20160202-WA0001.jpg,297752,5390c41a1e6d6ddc66bd27f3702d4998,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20170105-WA0015.jpg,297722,1a8fef0ba341352bf1b34ac1f28f70f6,False
/Users/arunpatro/My Drive/Myntra/pdfs/papers/Inferencing Based on Unsupervised Learning of Disentangled Representations.pdf,297683,ee9e7e5a3a3a2e7c3adc52fd065ad07a,False
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150611-WA0008.jpg,297651,8d5ef930d599edaf3c815095726158ba,False
/Users/arunpatro/My Drive/Google Photos/2016/IMG_20160101_194018289.jpg,297492,a4c97c2a721a8f377ca00f0ed5d3e306,False
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20170709-WA0016.jpg,297469,ac6d32680ff0a467462e281ec53872e1,False
"/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/74. Old Man's War by John Scalzi/John Scalzi - [OLD MAN'S WAR 03] - Last Colony, The (v4.0).epub",297303,7baff7876d294c67b030eddbb45d2a6a,False
/Users/arunpatro/My Drive/Books/Fiction/Top 100 Science Fiction and Fantasy Books (Voted by NPR)/99. The Xanth Series by Piers Anthony/Piers Anthony - [XANTH 10] - Vale of the Vole (v4.0).epub,297190,b60c50dbcd8294fedd8ef3a48f64684b,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+9118001028989/18001028989-20210623135834.aac,297168,0ea59e8849a44bad00d4eec34daefe05,False
/Users/arunpatro/My Drive/ARCHIVE/com.oneplus.communication.data/files/Record/PhoneRecord/+916369637518/NikhilRadhakrishnan-20210708124901.aac,296959,afe873257196727fafd465b116c188ae,False
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2014-02-03 22.43.13.jpg,296946,932841df446b24967ea367154eda8c91,False
/Users/arunpatro/My Drive/Google Photos/2017/Screenshot_20171114-022843.png,296629,956f825a23237f829e07dbe6912d1e52,False
/Users/arunpatro/My Drive/Photos/Vizag Photos/IMG_0491.JPG,296195,6f3cae925088191316e2aceb140cf901,False
